DATE,GBRCPHPLA01GPM
2005-12-01,0.36231884057971
2006-01-01,-0.722021660649807
2006-02-01,0.242424242424243
2006-03-01,0.241837968561064
2006-04-01,0.361881785283474
2006-05-01,0.120192307692294
2006-06-01,0.120048019207697
2006-07-01,-0.239808153477218
2006-08-01,0.480769230769218
2006-09-01,0.239234449760766
2006-10-01,0.238663484486874
2006-11-01,0.119047619047619
2006-12-01,0.594530321046374
2007-01-01,-0.945626477541372
2007-02-01,0.357995226730311
2007-03-01,0.475624256837099
2007-04-01,0.236686390532558
2007-05-01,0.236127508854782
2007-06-01,0.23557126030623
2007-07-01,-0.470035252643936
2007-08-01,0.35419126328216
2007-09-01,0.0
2007-10-01,0.352941176470589
2007-11-01,0.0
2007-12-01,0.586166471277844
2008-01-01,-1.04895104895104
2008-02-01,0.353356890459364
2008-03-01,0.352112676056325
2008-04-01,0.467836257309955
2008-05-01,0.349243306169965
2008-06-01,0.232018561484919
2008-07-01,-0.115740740740754
2008-08-01,0.579374275782156
2008-09-01,0.115207373271902
2008-10-01,0.0
2008-11-01,0.11507479861909
2008-12-01,-0.344827586206897
2009-01-01,-0.807381776239908
2009-02-01,0.697674418604652
2009-03-01,0.346420323325648
2009-04-01,0.345224395857295
2009-05-01,0.458715596330276
2009-06-01,0.228310502283105
2009-07-01,0.0
2009-08-01,0.569476082004556
2009-09-01,0.11325028312572
2009-10-01,0.113122171945689
2009-11-01,0.112994350282486
2009-12-01,0.677200902934538
2010-01-01,-0.560538116591929
2010-02-01,0.338218714768884
2010-03-01,0.561797752808989
2010-04-01,0.446927374301676
2010-05-01,0.333704115684094
2010-06-01,0.33259423503326
2010-07-01,-0.441988950276256
2010-08-01,0.776914539400679
2010-09-01,0.0
2010-10-01,0.110132158590308
2010-11-01,0.220022002200208
2010-12-01,0.658616904500562
2011-01-01,-0.327153762268266
2011-02-01,0.656455142231948
2011-03-01,0.434782608695653
2011-04-01,0.865800865800866
2011-05-01,0.0
2011-06-01,-0.214592274678112
2011-07-01,0.0
2011-08-01,0.645161290322569
2011-09-01,0.213675213675214
2011-10-01,0.106609808102357
2011-11-01,0.106496272630458
2011-12-01,0.531914893617022
2012-01-01,-0.740740740740753
2012-02-01,0.533049040511728
2012-03-01,0.31813361611877
2012-04-01,0.634249471458786
2012-05-01,0.105042016806711
2012-06-01,-0.314795383001038
2012-07-01,0.105263157894725
2012-08-01,0.420609884332294
2012-09-01,0.314136125654439
2012-10-01,0.626304801670158
2012-11-01,0.103734439834013
2012-12-01,0.207253886010374
2013-01-01,-0.827300930713548
2013-02-01,0.521376433785193
2013-03-01,0.518672199170125
2013-04-01,0.103199174406593
2013-05-01,0.41237113402063
2013-06-01,-0.205338809034908
2013-07-01,-0.20576131687244
2013-08-01,0.515463917525774
2013-09-01,0.410256410256422
2013-10-01,0.20429009193053
2013-11-01,0.101936799184517
2013-12-01,0.203665987780041
2014-01-01,-1.01626016260163
2014-02-01,0.718685831622166
2014-03-01,0.305810397553528
2014-04-01,0.609756097560965
2014-05-01,-0.10101010101009
2014-06-01,0.303336703741153
2014-07-01,-0.403225806451624
2014-08-01,0.506072874493928
2014-09-01,0.100704934541804
2014-10-01,0.201207243460754
2014-11-01,-0.200803212851395
2014-12-01,0.201207243460754
2015-01-01,-0.803212851405623
2015-02-01,0.506072874493928
2015-03-01,0.201409869083585
2015-04-01,0.201005025125628
2015-05-01,0.20060180541626
2015-06-01,0.0
2015-07-01,0.0
2015-08-01,0.400400400400378
2015-09-01,0.0997008973080869
2015-10-01,0.298804780876505
2015-11-01,0.0
2015-12-01,0.297914597815282
2016-01-01,-0.990099009900991
2016-02-01,0.4
2016-03-01,0.597609561752989
2016-04-01,-0.0990099009900881
2016-05-01,0.198216055500474
2016-06-01,0.19782393669634
2016-07-01,-0.0987166831194363
2016-08-01,0.395256916996048
2016-09-01,0.295275590551192
2016-10-01,0.0
2016-11-01,0.196270853778192
2016-12-01,0.489715964740462
2017-01-01,-0.974658869395712
2017-02-01,0.78740157480315
2017-03-01,0.390625
2017-04-01,0.583657587548639
2017-05-01,0.290135396518386
2017-06-01,0.0964320154291118
2017-07-01,-0.0963391136801435
2017-08-01,0.578592092574714
2017-09-01,0.287631831256003
2017-10-01,0.0
2017-11-01,0.286806883365212
2017-12-01,0.285986653956138
2018-01-01,-0.855513307984802
2018-02-01,0.575263662512006
2018-03-01,0.190657769304078
2018-04-01,0.38058991436727
2018-05-01,0.379146919431301
2018-06-01,-0.188857412653468
2018-07-01,-0.0946073793755809
2018-08-01,0.852272727272718
2018-09-01,0.0
2018-10-01,0.0
2018-11-01,0.281690140845081
2018-12-01,0.374531835205993
2019-01-01,-0.839552238805981
2019-02-01,0.564440263405478
2019-03-01,0.187090739008398
2019-04-01,0.280112044817938
2019-05-01,0.279329608938537
2019-06-01,-0.0928505106777985
2019-07-01,0.0929368029739674
2019-08-01,0.371402042711235
2019-09-01,0.185013876040703
2019-10-01,0.0923361034164462
2019-11-01,0.18450184501845
2019-12-01,0.0
2020-01-01,-0.552486187845304
2020-02-01,0.555555555555556
2020-03-01,0.184162062615101
2020-04-01,0.0919117647058926
2020-05-01,0.0918273645546272
2020-06-01,0.18348623853211
2020-07-01,0.457875457875448
2020-08-01,-0.638103919781212
2020-09-01,0.642201834862376
2020-10-01,0.182315405651778
2020-11-01,-0.0909918107370236
2020-12-01,0.273224043715837
2021-01-01,-0.454132606721173
2021-02-01,0.0
2021-03-01,0.364963503649656
2021-04-01,0.272727272727263
2021-05-01,0.72529465095195
2021-06-01,0.54005400540054
2021-07-01,0.0
2021-08-01,0.71620411817368
2021-09-01,0.355555555555556
2021-10-01,0.70859167404783
2021-11-01,0.439753737906782
2021-12-01,0.525394045534132
2022-01-01,-0.34843205574911
2022-02-01,0.786713286713278
2022-03-01,0.867302688638336
2022-04-01,0.687876182287189
2022-05-01,0.512382578992315
2022-06-01,0.424808836023799
2022-07-01,0.338409475465294
2022-08-01,0.75885328836426
2022-09-01,0.585774058577397
2022-10-01,0.665557404326124
2022-11-01,0.330578512396713
2022-12-01,0.576606260296513
2023-01-01,-0.900900900900893
2023-02-01,1.15702479338843
2023-03-01,0.898692810457526
2023-04-01,1.29554655870444
2023-05-01,0.799360511590728
2023-06-01,0.158604282315623
2023-07-01,0.316706254948553
2023-08-01,0.15785319652723
2023-09-01,0.472813238770686
2023-10-01,0.313725490196079
2023-11-01,-0.234558248631752
